Institution,CatalogNo,Sex,Age,Year,Month,Day,Long,Lat,Genus,Species,Mass.g,bcpic,bio10,bio11,bio12,bio16,bio17,Comp.1,Comp.2,Comp.3,Comp.4,Comp.5
MVZ,47251,Female,Adult,1925,5,23,-115.45,30.88333,Picoides,villosus,50,39,164,50,628,340,16,0.566027304607053,0.371327163664895,-1.01232328038417,0.382031030355255,-0.00956301801414794
MVZ,47955,Female,Adult,1926,6,24,-115.526687,31.029931,Picoides,villosus,52.8,39,152,39,692,367,22,0.556540905832039,0.0428177425094983,-1.10881786421304,0.370255134799967,-0.0100722034586369
MVZ,49821,Female,Adult,1926,10,9,-115.9072222,32.053333,Picoides,villosus,57,39,202,60,378,158,24,0.860881544820571,1.2322684777816,-0.230658394174061,0.480384120405616,-0.0876749218178832
MVZ,49823,Female,Adult,1926,10,13,-115.9072222,32.053333,Picoides,villosus,51.5,39,202,60,378,158,24,0.860881544820571,1.2322684777816,-0.230658394174061,0.480384120405616,-0.0876749218178832
MVZ,49827,Female,Adult,1818,10,23,-115.9072222,32.053333,Picoides,villosus,57.2,39,202,60,378,158,24,0.860881544820571,1.2322684777816,-0.230658394174061,0.480384120405616,-0.0876749218178832
MVZ,49820,Female,Adult,1926,10,8,-115.9072222,32.053333,Picoides,villosus,52,39,202,60,378,158,24,0.860881544820571,1.2322684777816,-0.230658394174061,0.480384120405616,-0.0876749218178832
MVZ,49824,Female,Adult,1926,10,18,-115.9072222,32.053333,Picoides,villosus,51.3,39,202,60,378,158,24,0.860881544820571,1.2322684777816,-0.230658394174061,0.480384120405616,-0.0876749218178832
MVZ,49826,Female,Adult,1926,10,21,-115.9072222,32.053333,Picoides,villosus,53.3,39,202,60,378,158,24,0.860881544820571,1.2322684777816,-0.230658394174061,0.480384120405616,-0.0876749218178832
MVZ,46228,Male,Adult,1925,10,6,-115.45,30.88333,Picoides,villosus,60.7,39,164,50,628,340,16,0.566027304607053,0.371327163664895,-1.01232328038417,0.382031030355255,-0.00956301801414794
MVZ,46227,Male,Adult,1925,10,6,-115.45,30.88333,Picoides,villosus,62,39,164,50,628,340,16,0.566027304607053,0.371327163664895,-1.01232328038417,0.382031030355255,-0.00956301801414794
MVZ,46233,Male,Adult,1925,10,10,-115.45,30.88333,Picoides,villosus,58,39,164,50,628,340,16,0.566027304607053,0.371327163664895,-1.01232328038417,0.382031030355255,-0.00956301801414794
MVZ,47246,Male,Adult,1925,5,18,-115.45,30.88333,Picoides,villosus,57.4,39,164,50,628,340,16,0.566027304607053,0.371327163664895,-1.01232328038417,0.382031030355255,-0.00956301801414794
MVZ,47249,Male,Adult,1925,5,21,-115.45,30.88333,Picoides,villosus,57.9,39,164,50,628,340,16,0.566027304607053,0.371327163664895,-1.01232328038417,0.382031030355255,-0.00956301801414794
MVZ,47953,Male,Adult,1926,6,1,-115.526687,31.029931,Picoides,villosus,61.5,39,152,39,692,367,22,0.556540905832039,0.0428177425094983,-1.10881786421304,0.370255134799967,-0.0100722034586369
MVZ,47954,Male,Adult,1926,6,16,-115.526687,31.029931,Picoides,villosus,62.9,39,152,39,692,367,22,0.556540905832039,0.0428177425094983,-1.10881786421304,0.370255134799967,-0.0100722034586369
MVZ,46230,Male,Adult,1925,10,8,-115.45,30.88333,Picoides,villosus,61,39,164,50,628,340,16,0.566027304607053,0.371327163664895,-1.01232328038417,0.382031030355255,-0.00956301801414794
MVZ,47247,Male,Adult,1925,5,19,-115.45,30.88333,Picoides,villosus,58.4,39,164,50,628,340,16,0.566027304607053,0.371327163664895,-1.01232328038417,0.382031030355255,-0.00956301801414794
MVZ,47248,Male,Adult,1925,5,20,-115.45,30.88333,Picoides,villosus,57.8,39,164,50,628,340,16,0.566027304607053,0.371327163664895,-1.01232328038417,0.382031030355255,-0.00956301801414794
MVZ,47252,Male,Adult,1925,6,1,-115.442739,31.008554,Picoides,villosus,60.3,39,155,41,662,340,22,0.612121596238319,0.134309352474121,-1.03368738642664,0.407967793896545,-0.0364327296889946
MVZ,47253,Male,Adult,1925,6,8,-115.442739,31.008554,Picoides,villosus,54.2,39,155,41,662,340,22,0.612121596238319,0.134309352474121,-1.03368738642664,0.407967793896545,-0.0364327296889946
MVZ,49822,Male,Adult,1926,10,13,-115.9072222,32.053333,Picoides,villosus,60,39,202,60,378,158,24,0.860881544820571,1.2322684777816,-0.230658394174061,0.480384120405616,-0.0876749218178832
MVZ,49825,Male,Adult,1926,10,20,-115.9072222,32.053333,Picoides,villosus,57.5,39,202,60,378,158,24,0.860881544820571,1.2322684777816,-0.230658394174061,0.480384120405616,-0.0876749218178832
MVZ,49828,Male,Adult,1818,10,25,-115.9072222,32.053333,Picoides,villosus,66.2,39,202,60,378,158,24,0.860881544820571,1.2322684777816,-0.230658394174061,0.480384120405616,-0.0876749218178832
MVZ,115415,Female,Adult,1948,3,7,-100.9836228819,19.6181408867,Picoides,villosus,48.5,47,225,171,886,546,24,-1.17164303998509,1.66807757803436,-1.05885016149748,0.396838221559011,0.177995539926042
MVZ,142893,Female,Adult,1961,3,2,-100.84379,19.685224,Picoides,villosus,41.3,47,149,105,1366,826,55,-1.52005092787721,-0.469940268951429,-1.93424489188977,0.136584762218191,0.321759152752095
MVZ,142894,Female,Adult,1961,5,15,-102.128132,19.50822,Picoides,villosus,44.9,47,167,117,1173,733,25,-1.19026295827917,0.189235286931721,-1.85093284664067,0.149477164254298,0.254444643093066
MVZ,142896,Female,Adult,1961,3,7,-100.909431,19.667778,Picoides,villosus,44.7,47,157,111,1279,771,49,-1.37861668069273,-0.200324226856069,-1.81446360797025,0.197125186470393,0.282789312850162
UMMZ,159442,Female,Unknown,1963,8,6,-99.153639,19.022344,Picoides,villosus,45.5,47,174,132,1129,694,30,-1.21219588506868,0.403496638180122,-1.71074810175508,0.297150903237085,0.229583744957065
UMMZ,210278,Female,Unknown,1966,2,1,-99.1986401,19.1328884,Picoides,villosus,50.9,47,131,93,1285,762,38,-1.06103405308182,-0.646823184176906,-2.11390509275823,0.276395087441824,0.208836921939346
MVZ,115416,Male,Adult,1948,3,3,-101.420468,19.557567,Picoides,villosus,48.6,47,188,135,1002,612,29,-1.01861493167366,0.764695090071144,-1.42428250843058,0.347946993190788,0.196855583860114
MVZ,142892,Male,Adult,1961,3,7,-100.832363,19.684994,Picoides,villosus,49.8,47,134,94,1439,871,63,-1.56555243629418,-0.872534670733458,-2.07782270732687,0.133070232958934,0.357937977606057
MVZ,142895,Male,Adult,1961,2,2,-100.909431,19.667778,Picoides,villosus,45.8,47,157,111,1279,771,49,-1.37861668069273,-0.200324226856069,-1.81446360797025,0.197125186470393,0.282789312850162
MVZ,153926,Male,Unknown,1964,8,11,-99.2416666666,19.0833333333,Picoides,villosus,55.8,47,139,100,1468,907,42,-1.64214476030695,-0.695293011969653,-2.28415769344916,-0.0146034376060991,0.343596699320973
UMMZ,210277,Male,Unknown,1966,2,1,-99.1986401,19.1328884,Picoides,villosus,51.4,47,131,93,1285,762,38,-1.06103405308182,-0.646823184176906,-2.11390509275823,0.276395087441824,0.208836921939346
WFVZ,25359,Female,Unknown,1964,10,12,-96.4669183,16.0674993,Picoides,villosus,41.5,53,163,148,1549,916,28,-2.08532227147015,-0.036788113021317,-2.3230321988539,0.0392942686098723,0.213799657182526
WFVZ,25383,Female,Unknown,1965,1,30,-97.1002617,16.2124909,Picoides,villosus,43,53,205,173,1230,733,18,-1.75124463258831,1.09359443884017,-1.68815771389439,0.179489003484448,0.16133588098843
CAS,71963,Female,Adult,1964,10,21,-97.03359,16.23414,Picoides,villosus,42.1,53,176,151,1288,752,23,-1.56966161185378,0.452523440029924,-1.92619436992459,0.257487423665534,0.139113988067687
CAS,71964,Female,Adult,1965,5,6,-96.46691,16.06749,Picoides,villosus,44.4,53,163,148,1549,916,28,-2.08532227147015,-0.036788113021317,-2.3230321988539,0.0392942686098723,0.213799657182526
WFVZ,25362,Male,Adult,1965,3,1,-97.1002617,16.2124909,Picoides,villosus,54.3,53,205,173,1230,733,18,-1.75124463258831,1.09359443884017,-1.68815771389439,0.179489003484448,0.16133588098843
WFVZ,25381,Male,Adult,1964,9,23,-97.1002617,16.2124909,Picoides,villosus,48.4,53,205,173,1230,733,18,-1.75124463258831,1.09359443884017,-1.68815771389439,0.179489003484448,0.16133588098843
WFVZ,25363,Male,Adult,1965,5,23,-96.4669183,16.0674993,Picoides,villosus,45.4,53,163,148,1549,916,28,-2.08532227147015,-0.036788113021317,-2.3230321988539,0.0392942686098723,0.213799657182526
WFVZ,25361,Male,Unknown,1965,3,16,-96.4669183,16.0674993,Picoides,villosus,51.5,53,163,148,1549,916,28,-2.08532227147015,-0.036788113021317,-2.3230321988539,0.0392942686098723,0.213799657182526
WFVZ,25382,Male,Unknown,1965,6,4,-97.116932,16.1841524,Picoides,villosus,46.4,53,216,183,1277,746,21,-1.95787620756838,1.27243800049553,-1.60439811694251,0.125634173321323,0.145500421096427
CAS,71962,Male,Adult,1965,1,19,-97.15359,16.26748,Picoides,villosus,47.8,53,215,181,1311,753,25,-2.00502554508367,1.20394581578557,-1.59094490825338,0.111045580248066,0.131830049172946
CAS,71965,Male,Adult,1965,5,6,-96.46691,16.06749,Picoides,villosus,43.6,53,163,148,1549,916,28,-2.08532227147015,-0.036788113021317,-2.3230321988539,0.0392942686098723,0.213799657182526
MVZ,115418,Female,Adult,1948,4,7,-92.6813888888,16.7777777777,Picoides,villosus,46.1,58,153,123,1183,574,66,-0.988520808270933,-0.100688850680182,-1.40801295825537,0.727792521706425,-0.0295742785454693
MVZ,121057,Female,Adult,1950,3,27,-92.5733333333,16.6744444444,Picoides,villosus,45.6,58,146,118,1153,544,62,-0.810117037447625,-0.181661265390105,-1.44638233174152,0.796541420786069,-0.0795434010401237
MVZ,115417,Male,Adult,1948,4,7,-92.6813888888,16.7777777777,Picoides,villosus,46.1,58,153,123,1183,574,66,-0.988520808270933,-0.100688850680182,-1.40801295825537,0.727792521706425,-0.0295742785454693
MVZ,121054,Male,Adult,1950,4,13,-91.7391666666,16.0944444444,Picoides,villosus,47,58,204,177,2066,957,138,-3.54252682213508,-0.0789974253682035,-1.18148962317162,0.033357219522383,0.01308463476278
MVZ,121052,Male,Adult,1950,4,8,-91.7391666666,16.0944444444,Picoides,villosus,30,58,204,177,2066,957,138,-3.54252682213508,-0.0789974253682035,-1.18148962317162,0.033357219522383,0.01308463476278
MVZ,121058,Male,Adult,1950,3,30,-92.5733333333,16.6744444444,Picoides,villosus,47.4,58,146,118,1153,544,62,-0.810117037447625,-0.181661265390105,-1.44638233174152,0.796541420786069,-0.0795434010401237
MVZ,188121,Female,Unknown,2012,6,22,-92.3033775,15.23776,Picoides,villosus,37.5,60,186,158,1838,880,40,-2.53380581675258,0.197301157175661,-1.97948987400552,-0.126569082027374,-0.194848166531351
MVZ,188120,Male,Unknown,2012,6,22,-92.3033775,15.23776,Picoides,villosus,45.5,60,186,158,1838,880,40,-2.53380581675258,0.197301157175661,-1.97948987400552,-0.126569082027374,-0.194848166531351
MVZ,121062,Female,Adult,1959,4,9,-91.73916667,16.09444444,Campephilus,guatemalensis,228,0,204,177,2066,957,138,-3.54252682213508,-0.0789974253682035,-1.18148962317162,0.033357219522383,0.01308463476278
MVZ,121065,Male,Adult,1950,4,12,-91.73916667,16.09444444,Campephilus,guatemalensis,249.5,0,204,177,2066,957,138,-3.54252682213508,-0.0789974253682035,-1.18148962317162,0.033357219522383,0.01308463476278
MVZ,157182,Male,Adult,1967,7,13,-85.18961,10.40638,Campephilus,guatemalensis,245.8,0,280,261,1644,845,19,-3.32188940844894,2.45441425799025,-1.394862130348,-0.173102209456499,-0.0786926529746949
UMMZ,70579,Male,Adult,1931,3,16,-88.991136,17.051182,Campephilus,guatemalensis,240,0,259,213,1583,625,175,-3.08089520731906,1.26271022103605,0.224267369673399,0.60237583306607,-0.0416751165234976
MVZ,121064,Male,Adult,1950,4,12,-91.73916667,16.09444444,Campephilus,guatemalensis,180.2,0,204,177,2066,957,138,-3.54252682213508,-0.0789974253682035,-1.18148962317162,0.033357219522383,0.01308463476278
MVZ,157183,Female,Adult,1967,8,11,-85.18961,10.40638,Campephilus,guatemalensis,253.5,0,280,261,1644,845,19,-3.32188940844894,2.45441425799025,-1.394862130348,-0.173102209456499,-0.0786926529746949
UAM,10998,Female,Adult,1999,10,18,-105.0666667,19.53333333,Campephilus,guatemalensis,203,0,283,241,743,506,13,-1.64026599976407,3.10989607170463,-0.668555452465214,0.465157189404613,0.237970402373677
KU,126022,Female,Unknown,1998,3,5,-90.2,18.2333333,Campephilus,guatemalensis,219,0,280,226,1261,604,89,-2.56355615803477,2.2717822135928,-0.240763632419717,0.319938627695799,0.0575129661048954
LACM,41154,Male,Unknown,1959,2,8,-89.67,15.4,Campephilus,guatemalensis,256,0,279,248,2662,1345,189,-5.98334752530897,0.657508647693902,-0.903101118296482,-0.735245209925707,0.377962545179868
LACM,41156,Female,Unknown,1961,6,26,-88.62,15.7,Campephilus,guatemalensis,235,0,287,248,2560,961,293,-5.5779298968885,0.57443665525814,0.719695579265791,0.193758120412962,-0.0969080270534436
UMMZ,132530,Male,Unknown,1950,6,10,-83.6833333,9.75,Campephilus,guatemalensis,252.3,0,195,180,4897,1677,612,-9.72442323348827,-4.50885809278764,1.14117100215722,-0.168689222103797,-0.370013534720422
UMMZ,133864,Unknown,Unknown,1950,7,27,-83.6833333,9.75,Campephilus,guatemalensis,244,0,195,180,4897,1677,612,-9.72442323348827,-4.50885809278764,1.14117100215722,-0.168689222103797,-0.370013534720422
UMMZ,199600,Female,Adult,1933,6,30,-87.4666667,15.7,Campephilus,guatemalensis,247,0,257,219,2242,850,286,-4.67136219294176,0.218722900807815,0.656989142129101,0.51759517580589,0.00912640563590772
UMMZ,70157,Male,Adult,1931,3,28,-89.65,17.4,Campephilus,guatemalensis,199.2,0,278,228,1240,491,111,-2.40004213517565,2.228506866422,0.11019027071944,0.615746297926263,-0.124522500506279
UMMZ,70159,Male,Adult,1931,4,6,-89.65,17.4,Campephilus,guatemalensis,242,0,278,228,1240,491,111,-2.40004213517565,2.228506866422,0.11019027071944,0.615746297926263,-0.124522500506279
UMMZ,70161,Male,Unknown,1931,4,26,-89.65,17.4,Campephilus,guatemalensis,228,0,278,228,1240,491,111,-2.40004213517565,2.228506866422,0.11019027071944,0.615746297926263,-0.124522500506279
UMMZ,95190,Male,Unknown,1936,2,26,-88.5784142,20.6689352,Campephilus,guatemalensis,222.3,0,277,229,1211,539,106,-2.45021648683251,2.22493982159626,-0.0238804244907408,0.556486182086675,0.0129214870500338
WFVZ,25495,Male,Adult,1964,11,12,-97.0802611,16.0941571,Campephilus,guatemalensis,225,0,242,212,1372,789,14,-2.42534381363811,1.79460613988988,-1.56099609286038,-0.0244316894143101,0.112106361394005
KU,89328,Male,Unknown,1998,3,9,-90.2,18.2333333,Campephilus,guatemalensis,218,0,280,226,1261,604,89,-2.56355615803477,2.2717822135928,-0.240763632419717,0.319938627695799,0.0575129661048954
LACM,41153,Male,Unknown,1958,11,30,-89.78,14.95,Campephilus,guatemalensis,255,0,286,253,828,430,4,-1.60797510908989,3.27635810583766,-0.631427852446543,0.573976168444713,-0.0875239014056729
LACM,41155,Female,Unknown,1958,9,24,-89.13,15.4,Campephilus,guatemalensis,247,0,281,244,2547,1006,208,-5.23903696858753,0.862472168773717,-0.120448912857358,-0.175361306019773,-0.239590812959473
UMMZ,130612,Female,Unknown,1950,7,6,-103.5854,18.5306904,Campephilus,guatemalensis,230,0,281,241,1061,725,8,-2.36669842803857,2.79341150113953,-1.14063002776012,0.0190413047674172,0.348679394174862
UMMZ,199601,Male,Unknown,1933,8,3,-87.4666667,15.7,Campephilus,guatemalensis,283.9,0,257,219,2242,850,286,-4.67136219294176,0.218722900807815,0.656989142129101,0.51759517580589,0.00912640563590772
UMMZ,70160,Female,Unknown,1931,4,10,-89.65,17.4,Campephilus,guatemalensis,220.5,0,278,228,1240,491,111,-2.40004213517565,2.228506866422,0.11019027071944,0.615746297926263,-0.124522500506279
UMMZ,85346,Female,Unknown,1936,3,30,-88.5784142,20.6689352,Campephilus,guatemalensis,183,0,277,229,1211,539,106,-2.45021648683251,2.22493982159626,-0.0238804244907408,0.556486182086675,0.0129214870500338
UMMZ,95188,Male,Unknown,1936,2,14,-88.5784142,20.6689352,Campephilus,guatemalensis,195.2,0,277,229,1211,539,106,-2.45021648683251,2.22493982159626,-0.0238804244907408,0.556486182086675,0.0129214870500338
UMMZ,95189,Male,Unknown,1936,2,19,-88.5784142,20.6689352,Campephilus,guatemalensis,228,0,277,229,1211,539,106,-2.45021648683251,2.22493982159626,-0.0238804244907408,0.556486182086675,0.0129214870500338
MSB,42863,Female,Unknown,2012,7,11,-76.37981667,-7.386716667,Campephilus,melanoleucos,244,0,266,253,1803,564,285,-3.89023553738681,0.964891825823989,1.17203181710615,1.29636998511693,-0.138847407643029
MVZ,120526,Male,Adult,1949,3,4,-75.1833333,3.3333333,Campephilus,melanoleucos,250,0,283,269,1365,569,105,-2.90770279742447,2.44115900569697,-0.165582382286638,0.716231965258756,-0.126845781319788
MVZ,123550,Male,Adult,1947,8,10,-55.13333,5.78333,Campephilus,melanoleucos,247,0,276,258,2154,830,324,-5.03446175379691,0.593232902780341,1.09874852471964,0.863838301358554,0.188379872686556
MVZ,123551,Male,Adult,1949,1,16,-55.18333,5.45,Campephilus,melanoleucos,252,0,272,255,2183,822,300,-4.90253466397649,0.626110789870371,0.874111457677104,0.784025836040775,0.0550255593044094
MVZ,126580,Female,Adult,1952,11,16,-79.65,9.16667,Campephilus,melanoleucos,240,0,275,256,2370,931,75,-4.37524417769928,1.64311985915774,-1.19252789183769,-0.362066018702899,-0.622797113117577
MVZ,160880,Male,Adult,1970,9,3,-78.49628,-5.41541,Campephilus,melanoleucos,260,0,242,231,1464,480,273,-3.07334854155174,0.758207138376843,1.0659259802671,1.5674206175501,0.0452984382931901
UMMZ,116698,Female,Unknown,1947,3,28,-55.1812571,5.8432828,Campephilus,melanoleucos,230,0,277,261,2069,794,304,-4.81548228718092,0.793243848876043,1.00287351700036,0.886074975767796,0.145860930214625
UMMZ,156143,Female,Unknown,1960,12,25,-55.1812571,5.8432828,Campephilus,melanoleucos,254,0,277,261,2069,794,304,-4.81548228718092,0.793243848876043,1.00287351700036,0.886074975767796,0.145860930214625
UMMZ,156877,Female,Unknown,1961,4,9,-55.1812571,5.8432828,Campephilus,melanoleucos,238,0,277,261,2069,794,304,-4.81548228718092,0.793243848876043,1.00287351700036,0.886074975767796,0.145860930214625
UMMZ,58507,Male,Adult,1927,3,5,-79.84657,9.15786,Campephilus,melanoleucos,236,0,275,257,2549,1008,133,-4.95877793613713,1.21349540477802,-0.860258177120516,-0.308527067288688,-0.482186892912495
MVZ,93832,Male,Adult,1945,1,28,-75.1666667,3.3333333,Campephilus,melanoleucos,242,0,283,269,1365,569,105,-2.90770279742447,2.44115900569697,-0.165582382286638,0.716231965258756,-0.126845781319788
UMMZ,219200,Male,Unknown,1972,10,28,-79,9.1666667,Campephilus,melanoleucos,225.3,0,270,259,2123,929,57,-4.04358813876703,1.79683389342931,-1.37509243488681,-0.255207071839311,-0.372885981208127
MVZ,93831,Female,Adult,1945,1,28,-75.1666667,3.3333333,Campephilus,melanoleucos,232,0,283,269,1365,569,105,-2.90770279742447,2.44115900569697,-0.165582382286638,0.716231965258756,-0.126845781319788
CUMV,55756,Female,Unknown,2014,7,6,-97.76484,16.01638,Dryocopus,lin_GUA,110,0,293,266,1408,848,9,-3.16745065714065,2.85232767023384,-1.33279829780404,-0.21024427743358,0.205657255818333
MVZ,115402,Female,Adult,1948,3,20,-105.28528,21.53944,Dryocopus,lin_GUA,128.9,0,288,216,1570,1226,13,-3.8270502658246,2.14382764266631,-1.85200400776013,-1.16992365161504,0.951270075829421
UMMZ,56296,Male,Adult,1926,4,12,-79.84657,9.15786,Dryocopus,lin_GUA,187,0,275,257,2549,1008,133,-4.95877793613713,1.21349540477802,-0.860258177120516,-0.308527067288688,-0.482186892912495
UMMZ,70574,Male,Adult,1931,3,2,-88.991136,17.051182,Dryocopus,lin_GUA,158.5,0,259,213,1583,625,175,-3.08089520731906,1.26271022103605,0.224267369673399,0.60237583306607,-0.0416751165234976
UMMZ,70576,Female,Adult,1931,2,4,-88.206164,17.500524,Dryocopus,lin_GUA,157.5,0,273,233,1789,714,152,-3.55951509529756,1.54126485509374,-0.0576807162090743,0.323351439714031,-0.159221520928453
MVZ,155239,Male,Adult,1965,4,24,-95.06083333,18.54083333,Dryocopus,lin_GUA,183.7,0,266,215,3222,1495,209,-6.65824503575853,-0.209137473658088,-1.08809932867673,-1.2426499997423,0.0958273313720883
UMMZ,70573,Female,Adult,1931,3,2,-88.991136,17.051182,Dryocopus,lin_GUA,137,0,259,213,1583,625,175,-3.08089520731906,1.26271022103605,0.224267369673399,0.60237583306607,-0.0416751165234976
